age,height,educ,feduc,meduc,tenure,wexp,race,male,earn,totalwork
53,65,14,4,4,28,5,Black,0,49.4,1984
37,73,17,3,4,4,4,Black,1,19,3224
35,70,12,4,4,16,15,Black,1,24.62,2600
41,66,14,4,6,7,6,Black,1,20,2000
41,62,14,6,7,6,15,White,0,30.55,1794
50,71,12,7,4,30,4,White,1,70.92,2115
43,70,14,7,4,4,7,White,1,15.51,2205
24,66,14,6,6,7,7,White,1,21.91,2510
69,69,17,8,8,28,10,White,1,14.94,2142
64,66,16,8,8,26,17,White,0,33.46,1040
60,69,17,8,8,10,8,White,1,29.51,2880
37,69,15,4,4,13,3,White,1,27.86,2029
44,69,17,18,12,10,8,Other,1,29.46,2580
32,70,17,7,4,5,4,White,1,20.57,2090
36,77,12,7,7,18,14,White,1,6.56,5096
71,69,15,4,4,2,19,White,1,15.75,3048
71,63,14,6,4,2,22,White,0,26.47,2040
50,69,16,8,6,13,2,White,1,69.47,2548
48,75,14,7,8,14,2,White,1,116.28,1978
61,70,15,4,4,12,30,White,1,8.6,1628
53,63,16,7,8,3,21,White,0,36.79,2247
45,76,16,4,4,22,6,White,1,53.24,2160
52,69,16,3,7,4,20,White,1,43.08,3250
77,70,16,4,4,25,21,White,1,15.22,1248
42,66,16,8,8,16,6,White,1,38.19,2802
66,65,16,14,12,21,19,Other,0,78.26,2300
64,64,16,26,16,1,18,Other,0,16.18,2458
47,64,16,8,8,16,4,Other,0,64.54,2541
63,74,11,3,4,15,18,White,1,19.59,2807
32,66,14,7,6,1,9,White,1,16.04,2120
42,69,13,4,4,10,20,Other,1,13.95,3584
22,68,12,4,4,2,3,White,0,11.29,1948
39,65,16,8,8,4,8,White,0,24.74,1960
42,69,14,8,8,12,10,White,0,16.3,2024
67,65,14,4,6,31,11,White,0,40.33,1698
42,70,14,4,6,18,12,White,1,38.71,2144
39,73,13,4,6,18,1,White,1,38.06,2496
27,69,12,4,4,7,1,White,1,22.93,3576
32,68,16,8,8,7,1,White,0,36.89,2033
25,65,17,4,4,6,4,White,1,50.37,2184
42,64,12,5,5,5,10,White,0,14.38,1530
54,73,17,7,4,2,16,White,1,25.59,2540
64,66,12,2,4,7,12,White,1,11.68,1456
63,70,12,2,4,44,10,White,1,24.45,2672
35,66,12,4,4,4,3,White,1,18.25,2740
34,63,15,4,4,14,4,White,0,30.04,3096
66,66,16,4,4,2,14,White,1,48.58,1976
63,71,12,2,4,3,40,White,1,15.69,2295
38,66,17,7,2,10,7,White,1,32.65,2205
32,61,17,7,4,4,9,White,0,35.29,2550
62,68,12,4,4,11,18,White,1,25,2600
36,70,14,4,6,8,12,White,1,28.04,2496
39,67,16,7,7,9,9,Other,1,48.21,2904
32,68,17,7,6,5,5,White,1,14.17,2964
49,73,17,5,5,11,29,White,1,26.47,2040
36,68,15,4,4,6,8,White,1,28.2,1986
49,70,12,4,4,6,14,White,1,25,2600
58,73,12,4,2,16,8,White,1,20.73,1833
68,61,16,4,4,2,28,White,0,10.29,1750
38,65,17,3,3,6,11,White,0,15.97,2004
47,68,16,2,4,11,4,White,0,19,1936
28,73,12,6,2,3,6,White,1,13.16,3722
25,74,16,9,8,2,3,White,1,15.38,2080
23,76,16,8,8,2,1,White,1,8.53,1524
70,70,10,4,6,7,14,White,0,13.66,1300
46,70,12,2,3,1,3,White,1,28.94,2480
41,67,12,4,3,12,9,Other,1,38.46,2600
26,70,13,4,6,1,4,Other,1,26.92,2600
43,69,15,5,4,19,5,Black,0,29.99,2501
59,66,12,5,4,4,16,Black,1,2.45,2040
39,61,11,4,4,14,11,Black,0,34.92,1960
37,71,12,4,4,8,7,Black,1,18.57,3500
32,66,12,3,4,5,11,Black,1,25.88,3570
25,76,13,4,6,7,1,Black,1,19.23,2080
33,68,12,4,4,2,2,Black,0,15.18,2240
33,65,12,6,6,15,7,White,0,35.86,2844
63,73,16,4,4,5,11,White,1,25.44,2280
35,67,17,6,6,4,1,White,0,33.33,1800
37,65,12,4,4,15,5,White,1,19.59,2450
57,68,12,6,4,18,5,White,1,40.43,2300
44,69,12,7,4,1,1,White,1,10.78,2040
38,73,15,6,4,7,8,White,1,25.01,1999
36,67,14,7,4,7,16,White,0,13.09,2024
22,65,14,6,4,1,4,White,0,7.78,2185
38,67,13,7,4,1,4,White,0,12.82,2340
38,70,12,4,4,14,18,White,1,15.02,2530
45,66,17,4,4,1,14,White,1,37.5,2000
28,70,15,4,4,5,4,White,1,16.21,2467
43,73,17,7,8,4,10,White,1,8.82,1530
37,75,17,4,7,2,15,White,1,17.16,2040
51,67,15,4,4,3,33,White,1,13.87,3388
19,70,12,3,4,1,1,White,1,2.8,1250
37,73,17,8,8,4,3,White,1,174.22,3444
35,74,17,14,12,2,3,Other,1,66.53,2856
61,73,11,1,1,38,9,White,1,13.99,2288
71,68,9,0,1,2,38,Black,1,10.08,2590
27,62,13,4,3,7,1,Black,0,11.81,2032
40,68,12,4,4,16,13,Black,1,28,3000
28,66,13,3,6,2,2,Black,0,14.59,2056
60,69,17,8,7,33,8,White,1,39.11,2168
50,70,12,4,4,20,32,White,1,51.48,2331
50,67,16,4,6,20,5,Black,0,25.69,2024
59,74,17,4,4,19,5,White,1,101.85,2160
37,74,15,7,6,2,6,White,1,56.59,2032
70,70,17,2,4,13,16,White,1,23.62,2600
39,71,17,4,7,1,1,White,1,40.34,2232
59,69,16,4,4,2,40,White,1,28.85,1040
46,65,17,7,8,2,5,Black,0,47.27,3279
39,66,16,4,8,6,2,Black,0,45.42,2250
34,63,17,4,6,5,8,Black,0,10.6,1477
46,78,16,5,5,12,8,White,1,30.79,2761
49,69,12,4,4,2,22,White,0,53.5,2000
36,68,13,4,7,5,8,Other,1,30.98,2098
28,67,13,3,6,8,2,White,1,19.05,2205
28,69,17,6,6,2,6,White,0,12.71,1731
25,74,16,4,4,2,6,White,1,20.67,3096
36,76,16,4,4,2,10,White,1,16.79,2550
36,70,17,7,8,15,15,White,1,21.4,2600
55,70,16,8,7,4,3,White,1,44,2500
28,70,15,7,7,2,1,White,1,30.17,1856
24,64,16,7,7,3,3,White,0,22.63,2430
61,68,16,6,4,5,5,White,1,34.16,2342
51,70,11,2,2,4,16,Black,0,12.55,1992
34,69,12,4,3,2,9,Black,0,12.18,1806
40,71,12,4,4,1,9,Black,1,19.23,2080
29,76,16,6,6,4,2,Black,1,23.35,2056
61,69,16,4,4,25,15,Black,1,53.19,1880
46,67,14,4,6,3,8,White,1,4.9,1530
23,71,12,6,7,4,1,White,1,16.83,1664
45,71,13,3,4,1,20,White,1,12.55,2550
44,73,12,5,5,26,20,White,1,18.35,2834
50,70,12,4,4,5,16,White,1,47.52,2020
57,71,17,20,20,19,25,White,1,97.34,1952
68,71,16,4,4,4,36,White,1,102.04,1960
33,68,16,7,7,1,5,Other,1,72.15,2772
38,71,17,16,16,12,1,White,1,63.46,2600
37,75,16,16,16,3,3,White,1,238.38,2517
55,66,17,7,7,10,13,Black,1,112.95,2656
49,53,9,0,0,12,15,Other,0,3.24,1050
38,70,17,14,17,2,2,Other,1,37.83,2300
59,70,16,13,11,7,17,Other,1,23.83,2350
59,63,16,12,12,8,32,Other,0,44.39,2016
32,63,17,17,18,3,2,Other,1,30.49,2132
64,68,16,10,5,16,23,Other,1,14.4,2570
45,71,16,8,6,15,16,White,1,48.84,2662
38,66,14,0,6,2,13,Other,0,24,2500
55,73,16,8,5,11,8,Black,1,34.45,4122
29,62,15,0,12,7,3,Other,0,12.5,2000
46,57,12,4,12,1,5,Other,0,13.38,1196
55,64,17,14,8,5,6,Other,1,50.85,1888
69,59,14,12,12,20,21,Other,0,16.71,2514
53,65,16,6,6,21,19,Other,0,53.2,1936
34,71,17,8,8,2,4,Other,1,8.71,2295
48,64,13,15,13,17,12,Other,0,7.42,2390
68,70,16,10,10,41,19,Other,1,80.58,1936
32,73,16,19,19,5,3,Other,1,45.92,1960
60,64,17,12,12,19,30,Other,0,11.17,1880
24,66,16,9,5,2,2,Other,0,21.63,2080
43,70,12,12,8,11,9,Other,1,28.86,2252
56,68,17,12,6,6,10,Other,1,65.1,1920
57,66,12,1,4,3,17,Other,1,14.5,2080
48,66,17,21,21,3,5,Other,1,20.99,2214
34,63,17,19,24,14,3,White,0,40.49,2470
49,69,16,15,15,2,20,White,1,55.44,1984
45,68,14,15,15,2,3,Other,1,12.36,3640
60,64,16,3,6,5,16,Other,0,8.25,1212
36,73,16,10,10,4,5,Other,1,36.76,2040
59,65,17,6,3,15,20,Other,1,92.26,1680
25,66,16,8,7,2,1,Other,1,22.92,2400
54,65,16,17,10,5,10,Other,1,33.84,1773
29,73,14,5,5,9,4,Other,1,128.76,2330
54,63,14,16,3,28,6,Other,0,28.5,2000
64,71,16,14,12,13,17,Other,1,62.55,1928
40,69,17,5,8,11,10,White,1,30.42,2794
54,70,16,16,19,17,10,Other,1,52.14,1726
68,68,17,16,16,9,26,Other,1,11.54,3120
32,73,16,24,24,4,2,Other,1,15.69,4144
51,68,16,16,16,19,23,Other,1,26.17,1987
47,40,11,0,0,15,2,Other,0,14.71,2040
53,66,9,11,4,1,12,Other,1,12.57,2040
53,67,7,2,2,21,13,Other,1,41.21,2184
40,69,16,8,8,1,10,Other,1,33.94,2652
67,66,17,12,12,4,18,Other,1,38.46,1040
32,70,17,8,8,4,10,White,1,55.56,2160
37,65,17,18,10,7,4,Other,0,66.67,2220
38,73,17,8,8,11,10,White,1,63.5,2000
43,63,9,0,0,2,6,Other,1,16.04,2270
39,64,14,6,12,20,6,Other,1,17.22,1626
55,67,12,9,6,26,15,Other,1,19.97,2303
37,61,10,6,5,3,2,Other,0,11.13,1976
50,63,11,6,5,15,32,Other,1,27.5,2000
34,69,14,7,12,7,8,Other,1,36.41,2527
51,69,15,3,3,19,11,Other,1,54.25,2304
25,67,13,12,12,2,7,Other,1,51.6,2500
63,69,12,5,8,26,24,White,1,21.63,1248
37,67,17,12,12,13,10,White,1,26.2,2016
58,67,17,5,5,2,19,Other,1,21.57,2550
25,69,12,12,14,4,5,Other,1,15.93,2511
54,68,10,6,6,19,13,Other,1,22.88,1967
24,62,15,8,7,5,2,Other,0,12.82,1560
51,74,12,6,6,3,23,Other,1,2.76,2448
40,67,16,15,11,4,3,Other,1,46.14,1734
71,62,13,12,12,18,30,Black,0,14.29,1960
44,71,15,18,12,5,8,Black,1,31.41,2292
45,62,17,6,6,4,23,Black,0,16.35,3120
32,63,16,17,12,10,10,Black,0,18.63,2040
37,59,12,6,9,4,12,Other,0,14.74,3120
33,64,12,3,4,11,5,Other,1,41.3,2695
37,68,10,0,0,7,1,Other,1,18.85,2794
35,67,15,2,5,3,18,Black,1,38.91,2210
54,65,9,9,9,2,10,Other,1,29.84,2346
31,65,13,12,12,13,12,Other,1,20.75,2120
36,65,12,18,12,2,16,Other,0,12.16,2550
30,71,13,7,12,5,10,Other,1,11.96,1923
43,68,14,6,6,13,15,Other,1,22.79,3510
32,64,16,7,4,5,5,Other,1,49.31,1886
44,63,17,6,1,2,2,Other,1,33.44,1944
57,61,14,3,0,23,16,Other,1,6.67,2550
32,67,14,4,10,10,1,Other,1,23.9,2218
28,61,16,6,11,3,3,Other,0,17.01,2058
35,64,13,5,10,1,6,Other,0,17.7,2570
62,67,17,10,6,18,28,Other,1,18.17,1596
23,62,16,15,13,1,2,Other,0,9.4,2340
52,66,8,6,6,4,10,Other,1,9.78,1840
30,68,17,14,19,5,7,Other,1,19.23,2080
49,75,8,3,3,2,9,Other,1,4.62,2600
42,71,15,6,12,15,10,Other,1,25,2080
33,65,12,8,8,2,6,Other,1,7.35,4080
49,64,13,5,0,3,10,Other,1,22.89,1660
27,68,12,4,3,2,7,Other,1,28.85,2080
32,69,11,11,6,1,1,Other,1,13.05,1915
35,58,12,8,6,4,2,Other,0,15.71,1400
32,71,13,4,4,6,3,Other,1,15.53,2704
39,69,10,6,5,2,5,Other,1,12.02,2080
27,71,14,4,6,1,10,Other,1,13.89,3744
28,63,15,6,6,6,2,Other,0,17.26,2259
23,71,12,8,8,1,2,Other,1,21.78,2112
45,68,14,2,3,19,19,White,1,34.15,2196
46,66,17,26,16,4,5,White,1,90.49,1934
32,63,11,12,8,2,5,Other,0,18.63,2040
29,71,14,12,2,11,3,Other,1,26.67,2250
36,71,12,4,4,14,4,White,1,56.93,1458
36,65,16,0,0,13,8,Other,0,31.91,2008
32,73,11,12,0,1,5,Other,1,19.79,2704
54,74,12,16,6,5,18,Other,1,48.47,1960
32,74,14,16,12,10,7,Other,1,16.35,2080
44,66,12,12,12,3,10,Black,0,7.21,2496
62,66,16,8,14,18,18,Other,1,65.26,1992
66,65,14,8,2,6,11,Other,1,20,2250
29,61,16,18,12,3,3,Other,0,25.77,2173
44,63,14,0,0,12,20,Other,1,33.33,2550
33,70,16,18,12,6,2,Other,1,80,2250
75,65,16,3,3,22,35,Other,1,12.39,2340
58,69,16,12,12,14,9,White,1,154.74,2585
29,68,16,4,2,6,1,White,1,58.72,2214
26,67,16,4,16,4,2,White,1,32.65,2450
29,66,14,4,18,11,12,Other,1,24.69,2916
47,71,17,12,15,7,1,Other,1,115.56,2250
57,69,16,11,12,9,34,Other,1,17.31,2600
63,69,16,6,6,14,20,Other,1,82.96,1808
45,70,15,7,8,12,6,Other,1,26.22,2098
49,69,12,16,14,14,17,Other,1,31.63,1992
35,70,13,13,4,1,3,Other,1,28.19,2040
30,67,14,5,5,2,4,Other,1,27.08,1920
31,71,16,15,9,6,5,Other,1,59.2,1848
40,69,12,4,3,4,10,Other,1,9.77,3276
64,65,11,0,0,14,22,White,1,16.47,3036
27,61,16,0,14,4,1,Other,0,27.78,3060
30,74,12,5,12,1,12,Other,1,27.18,2575
43,71,15,12,24,17,4,Other,1,80,2000
39,71,15,16,18,3,6,Other,1,45.54,2196
45,69,14,10,10,1,14,Other,1,19.43,4056
47,61,12,10,10,10,10,Other,0,11.2,1785
51,67,16,3,2,10,7,Other,1,17,3000
53,66,12,8,8,20,11,Other,1,27,2000
40,71,12,2,3,1,4,Other,1,3.79,1320
38,67,12,12,12,9,3,Other,1,15.51,3250
64,67,16,7,6,14,24,Other,1,17.05,2580
36,66,15,14,14,3,6,Other,1,17.78,2250
26,71,12,16,5,1,1,Other,1,11.22,1960
56,67,17,16,10,3,7,Other,1,114.58,1920
35,61,15,7,5,16,1,Other,0,18.21,2032
41,70,16,7,7,25,8,Other,1,39.06,2560
42,74,11,0,6,13,6,Other,1,31.61,2056
46,69,14,6,6,3,27,Other,1,30,2600
32,71,12,10,12,4,7,Other,1,19.18,1825
28,59,11,6,10,1,3,Other,0,4.41,4080
36,73,14,3,4,13,6,Other,1,21.06,2460
29,75,17,1,4,1,7,Other,1,16.26,1968
55,64,9,3,0,39,16,Other,1,13.95,2940
38,64,13,17,6,10,8,Other,0,20.66,2299
19,63,13,4,4,1,1,Other,0,3.85,2600
56,62,11,0,0,6,16,Other,1,28.06,1960
44,66,7,0,9,12,12,Other,0,13.73,2040
56,62,12,15,15,18,11,Other,0,7.5,1040
55,62,16,12,10,34,10,Other,0,37.71,2095
45,64,11,6,6,5,3,Other,0,11.45,1624
68,70,16,12,12,9,20,Black,0,81.69,1016
35,69,17,12,6,6,3,Other,1,22.1,2262
30,62,13,10,12,1,2,Other,0,13.02,1920
51,64,13,4,6,10,15,Other,0,15.72,2246
44,68,14,8,4,7,22,Other,1,40.54,1480
40,67,14,3,16,5,12,Other,1,11.06,2080
41,73,12,12,12,17,15,Other,1,12.3,2032
28,69,10,3,5,11,3,Other,1,20.07,3120
46,70,16,14,12,2,1,Black,1,48.08,2080
40,68,14,12,12,3,1,Other,1,23.11,2380
38,68,12,6,6,1,8,Other,1,16.24,1330
36,70,17,5,5,1,2,Other,1,23.79,2102
31,67,16,4,14,10,10,Other,1,18.62,2093
40,65,13,12,12,7,19,Other,1,98.43,2032
42,65,9,0,0,17,9,Other,0,20.41,2450
58,64,16,15,16,19,16,Other,1,52.45,2288
40,61,16,16,16,13,7,Other,0,37.11,2695
37,80,16,7,6,8,15,White,1,67.31,2600
41,62,14,0,0,2,1,Other,0,13.97,2720
53,67,10,6,6,14,8,Other,1,18.43,2496
45,69,12,0,0,12,12,Other,1,46,2000
33,69,12,8,8,3,5,Other,1,17.42,2066
28,64,14,1,6,2,3,Other,0,12.24,2125
68,73,17,4,4,15,20,White,1,22.03,2100
54,67,12,3,3,18,17,Other,1,23.79,2480
55,68,17,7,8,30,17,Other,1,23.62,1664
51,66,10,8,8,7,16,Other,1,17.28,1968
57,70,12,17,9,19,18,White,1,9.86,1825
25,64,12,9,7,6,2,Other,0,13.24,2040
69,66,9,6,6,12,31,Other,1,9.62,2080
60,41,11,6,6,16,5,Other,0,19.53,1920
30,74,12,4,6,9,8,Black,1,21.54,3250
53,64,7,3,4,3,15,Other,1,14.11,2268
47,62,13,7,7,18,14,Other,0,11.76,2040
35,62,14,10,6,4,3,Other,0,22.5,2244
58,71,17,15,15,24,15,Other,1,18.58,2255
36,64,17,4,6,10,8,Other,0,24.68,1904
38,68,16,8,6,4,6,White,1,39.53,2024
29,76,12,7,12,13,7,Other,1,28.35,2892
24,65,12,0,12,3,1,Other,0,11.18,2827
28,64,15,12,14,3,3,Other,0,11.22,1960
24,76,12,4,4,5,3,Other,1,11.44,1835
46,66,12,12,15,12,15,Other,1,22.25,1888
34,74,17,17,10,10,8,Other,1,48.44,1920
38,66,12,12,12,11,18,Other,1,20.19,2080
31,69,17,20,20,2,6,Other,1,46.81,2008
31,71,16,15,15,3,4,White,1,19.37,2024
43,73,17,17,15,10,8,White,1,26.86,2075
37,73,16,7,4,4,10,White,1,18.95,2005
38,67,9,0,3,17,19,Other,1,12.49,2322
34,71,16,18,16,11,9,Other,1,89.36,2350
26,68,11,4,3,9,7,Other,1,11.72,3444
30,68,17,15,15,2,6,Other,1,23,2174
33,74,12,12,12,17,12,Other,1,14.12,2125
51,68,16,8,8,19,20,Other,1,48.45,2064
36,66,17,5,4,4,16,White,0,24.08,2008
29,69,17,26,18,5,2,Other,1,35.49,1888
43,65,12,12,12,1,2,Black,1,12.65,2056
65,71,15,6,6,30,40,White,1,50.86,2045
47,70,16,14,12,4,15,Black,1,33.73,2049
54,71,17,18,18,19,29,White,1,101.63,2263
41,71,16,7,8,14,15,White,1,44.87,1560
29,67,17,15,13,5,4,Other,1,40.29,2060
38,63,16,12,10,1,14,Other,1,39.81,2223
36,74,12,4,4,3,13,White,1,29.78,1847
54,67,14,14,10,13,37,Other,1,19.66,2340
34,65,16,16,16,12,10,Black,1,18.2,2033
38,67,16,10,10,2,15,Other,1,40,2000
33,65,8,7,9,7,13,Other,1,21.08,2032
42,76,16,0,5,2,23,Black,1,15.87,2016
46,70,12,12,12,17,25,White,1,35.2,1960
30,69,12,12,12,1,12,Black,1,15.2,2040
39,65,17,6,5,4,10,White,0,24.6,1992
27,70,17,24,12,4,2,White,1,10.71,1960
29,71,11,0,0,3,3,Other,1,10.62,3354
38,65,17,8,8,9,9,Black,1,51.43,3500
41,74,17,15,20,6,11,White,1,40.63,1969
42,66,17,6,8,14,23,White,1,37.7,2808
39,69,16,12,10,2,10,Other,1,57.04,2016
61,71,15,7,6,27,37,Black,1,17.83,3084
42,69,14,6,6,8,20,Other,1,15.12,1984
35,61,12,3,12,1,13,Other,0,8.17,1440
24,71,14,12,12,2,4,Other,1,17.01,2704
35,70,16,15,15,12,11,Other,1,19,2080
39,63,9,0,6,17,19,Other,1,15.69,2040
40,73,16,16,21,2,15,Other,1,13.17,2916
35,63,12,12,12,5,15,Black,1,21.91,3906
64,66,16,12,10,13,30,White,1,17.37,2130
31,69,17,12,12,3,6,Other,1,44.23,2600
41,61,16,12,5,6,10,Other,0,11.34,3968
34,65,12,3,12,17,14,Other,1,33.33,1440
45,67,17,16,15,2,22,Other,1,55.94,2860
68,63,14,2,6,7,46,Other,1,11.95,2092
36,71,14,12,12,1,17,Black,1,39.47,1976
39,63,17,12,12,17,15,Other,0,39.23,2600
63,66,16,12,12,13,43,Other,0,12.31,3250
23,66,12,12,9,2,2,Other,1,12.07,2652
33,71,16,5,7,2,10,Other,1,45.41,1960
28,66,17,5,0,5,3,White,1,19,1968
59,61,12,6,6,18,40,Other,0,6,2000
46,68,16,10,9,3,15,Other,1,19.11,2250
40,65,12,16,16,3,6,Black,1,14.84,2156
48,66,8,10,10,1,30,Other,1,14.12,2040
41,67,12,13,6,16,22,Other,1,18.47,1984
43,70,9,12,2,13,23,Other,1,43.97,2570
44,63,16,3,0,4,25,Other,1,20.16,3224
31,71,13,6,5,6,10,Other,1,32.11,2024
48,68,17,7,11,3,23,Other,1,42.4,2484
36,65,16,8,6,2,13,Other,1,18.08,2600
36,67,12,4,9,18,16,Other,1,21.93,2280
46,66,17,15,15,8,20,Other,1,60.24,2490
34,65,16,12,12,10,10,Other,1,13.29,2032
56,68,12,12,12,23,30,Other,1,18.05,2050
37,65,12,6,15,2,15,Other,1,15.83,2340
36,64,17,8,4,6,4,White,0,44.88,2451
32,65,16,20,15,12,10,Other,1,38.46,2080
33,68,17,18,18,6,10,Black,1,28.41,1584
41,78,14,12,10,20,18,White,1,54,2500
40,74,14,12,17,2,20,Other,1,36.11,1440
34,64,12,0,0,15,15,Other,1,20.08,2590
36,61,9,6,3,1,15,Other,0,7.69,2600
46,74,12,3,10,17,27,Other,1,60.38,2600
53,70,16,4,19,14,20,Other,1,50.63,2370
34,74,12,0,6,2,12,Other,1,13.49,2816
42,59,12,4,2,22,19,Other,0,21.53,2090
34,62,14,11,12,5,17,Other,1,19.61,3570
40,69,16,12,12,17,21,Other,1,13.61,2205
41,66,16,3,4,5,10,Other,0,20.54,1899
33,67,10,2,6,3,3,Other,0,9.78,2250
63,64,8,2,0,2,40,Other,1,10.2,1960
62,68,17,12,10,30,33,White,1,46.88,2880
44,68,17,16,14,14,16,Other,1,34.17,2400
33,69,14,12,12,5,14,White,1,95.41,1918
32,68,8,4,6,7,11,Other,1,27.92,2400
41,67,14,6,6,16,19,White,1,17.15,2565
50,70,16,20,20,3,25,Black,1,11.26,2132
59,65,12,5,7,9,30,Other,1,11.82,1940
26,63,14,0,0,5,5,Other,1,11.22,1960
50,65,16,10,10,5,27,Other,1,17.31,2080
38,66,10,3,6,7,18,Other,1,18,2080
46,75,16,15,9,5,22,Other,1,15.92,3675
37,65,7,6,6,2,17,Other,1,16.58,2600
32,64,17,7,6,2,13,Other,0,9.59,2712
35,65,16,16,16,7,5,Black,1,27.24,1968
29,70,17,16,12,1,2,White,1,19,1560
28,68,13,12,11,7,6,Other,1,16.25,2092
50,66,12,3,9,7,32,Other,1,16.7,2754
36,69,9,9,6,7,16,Other,1,16.09,2064
34,67,14,10,10,3,14,Other,1,34.48,2900
43,66,16,17,17,12,16,Other,1,58.82,2040
30,63,12,7,3,9,11,Other,1,11.76,2040
44,65,14,14,14,8,7,Other,1,24.28,2265
38,66,16,12,8,2,15,White,1,78.03,2563
32,69,12,4,6,2,12,White,1,13.85,3250
61,63,7,4,0,6,41,Other,1,16.61,2107
37,68,8,0,0,4,17,Other,1,19.08,1992
34,66,12,3,6,5,14,Other,1,15.46,3237
42,65,8,0,0,18,23,Other,1,17.6,1023
34,64,16,6,3,3,9,Other,1,15.07,2683
39,68,13,12,4,12,16,White,1,21.74,1840
45,66,17,17,17,13,15,Other,0,99.23,2076
26,70,15,16,8,3,7,Other,1,20.41,3136
66,65,8,4,4,11,9,Other,1,13.94,2080
38,66,9,8,6,4,18,Other,1,14.42,2080
35,69,12,6,12,10,12,Other,1,28.11,2490
35,68,12,4,8,15,16,Other,1,31.17,2246
64,69,16,6,8,12,30,Other,1,13.99,2010
69,68,17,16,6,20,44,Other,1,27.68,2023
28,65,9,1,3,3,6,Other,0,15.15,2120
33,68,16,10,12,10,8,White,1,44.98,2090
28,67,12,0,0,7,10,Other,1,25.51,1960
30,67,14,7,17,3,6,Other,1,5.84,2569
39,63,16,0,0,3,1,Other,0,7.69,2080
40,67,9,4,3,4,22,Other,1,20.19,2080
24,70,16,20,4,1,2,White,1,11.03,1360
30,74,16,7,17,5,7,Other,1,33.9,2360
45,70,11,5,3,2,27,Other,1,33.35,1300
42,63,12,2,2,2,3,Other,0,14.42,1664
26,70,14,4,6,3,3,Black,0,13.73,2040
53,75,12,4,4,9,15,Black,1,26.53,1960
33,67,12,0,3,4,3,Black,1,21.28,2350
26,73,12,2,2,1,3,Black,1,16.78,2980
20,62,12,4,6,1,1,Black,0,10.82,1903
33,71,12,4,4,11,5,White,0,11.01,2062
57,62,12,4,4,1,25,Black,0,13.39,2838
60,67,13,4,4,23,12,Black,1,20.83,1920
37,59,17,7,2,6,4,Black,0,19.58,3084
34,61,16,2,2,13,3,Black,0,17.53,2795
23,62,12,4,3,2,3,Black,0,12.9,1976
52,70,16,4,4,7,32,Black,1,35.22,2016
29,66,16,7,6,6,3,Black,1,34.19,2340
33,62,13,4,4,9,3,Black,0,18.25,2080
27,66,12,7,7,2,1,Black,1,3.88,1806
66,76,17,3,3,2,10,Black,1,9.41,1275
50,62,11,1,2,7,20,Black,0,3.46,2080
57,62,12,1,1,26,17,Black,0,25.55,1174
40,73,11,4,4,12,8,Black,1,49.93,2904
39,71,16,0,0,2,3,Black,1,45.67,2080
35,69,15,6,7,1,10,Black,1,36.72,1978
39,71,15,4,7,6,4,Black,1,37.18,2044
45,70,14,4,6,2,22,Black,1,14.54,2262
33,67,14,4,4,1,1,Black,0,14.55,1924
59,67,14,3,4,35,25,Black,0,13.67,2048
28,64,16,3,3,12,1,Black,0,18.83,2761
26,70,13,4,4,1,4,Black,1,10.71,1680
59,66,12,3,4,2,23,Black,0,20.88,1820
37,65,14,3,7,6,10,Black,0,30.05,2130
35,65,17,2,7,9,8,Black,0,11.24,2580
28,71,16,4,4,5,5,Black,1,20.88,2490
48,74,16,4,6,15,30,Black,1,99.49,1960
34,68,17,4,8,8,2,Black,1,61.35,1964
75,69,14,4,4,2,30,Other,1,20.3,2020
35,64,11,4,4,3,2,Black,0,12.25,2040
29,61,12,4,3,3,8,Black,0,24.51,2122
21,76,14,7,6,3,3,Black,1,17.41,2510
44,67,11,3,5,2,1,Black,0,19.32,1760
26,62,12,4,4,3,9,Black,0,4.9,3060
35,64,11,5,6,3,8,Black,0,5.8,1242
38,64,17,2,6,2,3,Black,0,29.43,2209
44,74,14,4,4,9,16,Black,1,19,2570
26,69,16,8,7,6,2,Black,0,38.7,1809
51,71,17,7,7,1,23,Black,1,37.43,1870
30,74,12,5,7,3,2,Black,1,11.47,2442
28,62,13,2,2,3,3,Black,0,4.44,1800
25,73,13,5,5,3,4,Black,1,9.62,2600
41,64,14,2,3,3,7,Black,0,20.59,2040
37,69,17,4,4,6,12,Black,1,23.86,2460
33,74,12,4,4,14,2,Black,1,32.12,1619
60,68,13,3,3,11,7,Black,1,20,3000
56,64,17,4,8,18,22,Black,0,19,4048
33,62,17,4,6,3,14,Black,0,33.07,3024
59,67,13,7,7,4,28,Black,0,22.62,3315
37,66,15,6,6,7,4,Black,0,24.09,2200
32,66,14,6,4,12,1,Black,0,15.35,2280
43,65,14,7,4,10,14,Black,0,18.12,1987
25,66,14,4,4,2,8,Black,0,25.98,2040
60,71,12,3,4,41,9,Black,1,25.57,3285
40,67,17,7,6,9,4,Black,0,36.46,2496
58,71,14,4,4,1,6,Black,1,11.27,2040
57,63,17,4,4,5,16,Black,0,14.71,2040
34,70,12,7,6,3,3,Black,1,11.38,2988
41,69,14,4,4,1,4,Black,0,19.23,2600
49,68,12,4,3,32,21,Black,1,29.63,2295
35,69,12,3,4,2,1,Black,1,8.06,2234
40,62,13,6,5,2,7,Black,0,15.38,1300
33,69,12,4,3,4,5,Black,1,11.93,2180
34,62,17,6,4,1,8,Black,0,25.14,2184
